"acc_num","st_date","cust_age","bill_city","cr_score"
769484,2016-02-27,63,"Edmonton","4"
672396,2017-12-26,22,"Vancouver","4"
404995,2017-10-30,36,"Richmond","5"
733467,2016-10-24,43,"Edmonton","4"
202356,2019-04-03,34,"Calgary","3"
176366,2017-12-21,33,"Calgary","4"
792499,2018-01-07,33,"Calgary","1"
669463,2018-12-23,47,"Surrey","2"
6821,2017-03-12,66,"Red Deer","4"
204247,2016-12-26,68,"Surrey","5"
787551,2014-09-26,49,"Surrey","5"
666245,2017-10-24,65,"Vancouver","5"
360915,2018-09-15,32,"Calgary","3"
95803,2016-02-11,55,"Calgary","3"
431058,2014-07-12,34,"Langley","4"
744612,2016-01-17,63,"Calgary","4"
611043,2017-12-13,47,"Vancouver","4"
861594,2017-12-18,23,"Calgary","3"
678556,2019-03-09,37,"Burnaby","5"
595826,2014-07-17,37,"Lloydminster (Part)","5"
173888,2018-10-19,39,"Edmonton","3"
98980,2017-04-16,19,"Vancouver","5"
305458,2014-07-14,46,"Calgary","5"
790749,2018-11-25,51,"Surrey","3"
333902,2017-06-02,19,"Vancouver","4"
959733,2014-09-26,61,"Calgary","3"
687481,2018-07-10,40,"Calgary","3"
821560,2017-11-28,70,"Vancouver","4"
278410,2017-10-21,56,"Abbotsford","5"
552809,2018-11-08,24,"Richmond","3"
687424,2018-06-25,53,"Calgary","4"
799786,2017-07-02,44,"Abbotsford","5"
247003,2017-11-17,43,"Surrey","4"
728854,2017-10-21,33,"Port Coquitlam","5"
436899,2016-05-26,44,"Edmonton","5"
961280,2018-10-16,70,"Richmond","4"
570649,2019-01-27,36,"Morinville","5"
657632,2018-05-25,50,"Surrey","3"
300598,2018-02-24,28,"Chilliwack","3"
442764,2018-04-18,69,"Surrey","5"
883339,2019-03-22,20,"Burnaby","5"
453141,2018-06-15,26,"Lethbridge","5"
257902,2017-10-24,29,"Richmond","5"
189493,2018-02-16,42,"Calgary","3"
134364,2016-09-22,32,"Abbotsford","3"
608856,2016-11-06,44,"Chilliwack","5"
544991,2017-12-29,44,"Edmonton","5"
949271,2016-11-19,45,"Cranbrook","5"
287315,2019-01-23,54,"Vancouver","1"
737804,2018-07-14,53,"Surrey","3"
546763,2014-03-10,51,"Calgary","5"
839132,2017-07-17,50,"Kamloops","2"
391001,2017-12-25,65,"Coquitlam","4"
478492,2015-07-26,60,"Richmond","4"
922983,2015-11-24,51,"Innisfail","4"
251140,2019-04-26,28,"Vancouver","4"
65786,2015-04-29,30,"Calgary","4"
852101,2014-04-27,31,"Burnaby","4"
836632,2015-09-23,64,"New Westminster","5"
175179,2019-01-01,38,"Edmonton","5"
591103,2018-11-02,61,"Prince George","4"
261596,2016-11-17,42,"Coquitlam","3"
239839,2018-06-22,36,"Parksville","3"
578716,2018-10-04,52,"Vancouver","3"
196548,2016-05-16,52,"Vancouver","4"
67742,2014-03-11,41,"Calgary","3"
562651,2017-08-03,22,"Vancouver","5"
149798,2018-02-23,51,"Vancouver","4"
142518,2015-07-09,21,"Taber","5"
506324,2014-05-11,53,"Surrey","5"
441414,2018-03-07,42,"Redcliff","5"
421828,2015-07-27,40,"Edmonton","4"
536647,2019-03-06,55,"Edmonton","5"
290758,2014-07-26,51,"Surrey","4"
342435,2017-09-13,19,"Edmonton","2"
489608,2018-01-09,49,"Edmonton","4"
25342,2019-01-06,70,"Calgary","3"
10472,2016-08-04,69,"Vancouver","4"
331257,2016-09-22,47,"Burnaby","4"
90426,2015-11-04,64,"Edmonton","4"
578338,2015-12-01,21,"Richmond","4"
435431,2018-08-31,64,"Edmonton","4"
529796,2017-05-31,69,"Calgary","3"
591538,2017-02-16,53,"Calgary","5"
426641,2017-06-15,29,"Terrace","5"
472014,2015-10-15,29,"Calgary","4"
645908,2018-03-03,20,"Penticton","4"
467709,2017-07-05,55,"Edmonton","5"
33351,2016-04-19,40,"Revelstoke","5"
941612,2016-09-08,53,"Nelson","3"
274549,2014-04-01,40,"Calgary","3"
266059,2016-07-06,65,"Lethbridge","3"
719043,2016-09-17,31,"Victoria","4"
559122,2014-08-31,52,"Nanaimo","4"
892760,2016-03-08,41,"Calgary","4"
418940,2018-10-02,58,"Vancouver","4"
631216,2017-02-06,27,"Spruce Grove","4"
680561,2016-11-21,70,"Burnaby","5"
225063,2017-02-06,61,"Edmonton","2"
787337,2018-08-09,69,"Brooks","5"
649428,2015-05-19,48,"Bonnyville","5"
110472,2017-03-31,45,"Edmonton","2"
611024,2017-05-18,61,"Calgary","4"
760985,2014-12-18,46,"North Vancouver","4"
414621,2016-01-29,33,"Surrey","4"
197741,2019-04-13,19,"Vancouver","5"
949977,2017-09-23,65,"Coquitlam","5"
970270,2015-08-21,66,"Vancouver","4"
393310,2018-09-23,23,"Edmonton","5"
115139,2015-10-20,36,"Coquitlam","3"
625364,2018-04-13,50,"Vancouver","4"
681351,2015-08-20,28,"Edmonton","4"
56253,2015-03-02,67,"Coquitlam","1"
305335,2019-01-29,61,"Richmond","3"
402101,2017-06-18,19,"Cranbrook","3"
591800,2018-03-31,43,"Calgary","5"
557473,2019-05-23,55,"Calgary","4"
892099,2018-04-16,49,"North Vancouver","4"
209936,2016-09-28,67,"Terrace","4"
339035,2018-06-05,39,"Vancouver","4"
608605,2017-09-19,34,"Edmonton","5"
660423,2017-10-19,38,"Vancouver","5"
486016,2019-05-20,62,"Vancouver","4"
632312,2017-08-09,47,"Calgary","3"
944054,2018-10-05,67,"Lethbridge","5"
180787,2019-01-18,65,"Kelowna","4"
675623,2016-08-17,46,"Courtenay","5"
278895,2017-08-20,48,"Kelowna","4"
408160,2018-08-14,20,"Port Coquitlam","5"
979311,2018-06-20,45,"Lethbridge","4"
204595,2019-07-12,31,"Calgary","4"
983452,2018-07-03,49,"Prince George","5"
338184,2018-12-05,59,"Edmonton","4"
29640,2018-11-04,47,"Burnaby","3"
248868,2014-10-13,27,"Calgary","4"
143329,2019-02-07,50,"Edmonton","5"
561053,2018-08-15,59,"Richmond","5"
529894,2016-01-11,34,"Barrhead","5"
989009,2015-02-07,47,"Surrey","4"
284074,2018-03-15,26,"Calgary","4"
418654,2018-02-03,61,"Courtenay","4"
486738,2014-06-05,31,"Red Deer","5"
330016,2014-12-27,31,"Calgary","5"
422662,2017-02-25,39,"Surrey","3"
853754,2018-08-28,38,"Calgary","5"
332088,2018-11-07,49,"White Rock","5"
582760,2015-03-03,59,"Edmonton","4"
355009,2015-12-12,42,"Prince George","2"
894132,2019-01-31,61,"Edmonton","3"
402137,2017-02-20,57,"Lethbridge","5"
160984,2019-05-30,37,"Calgary","2"
441526,2017-02-16,67,"Edmonton","4"
587600,2018-12-27,47,"Cochrane","5"
164623,2019-01-29,58,"Port Coquitlam","4"
232197,2019-05-28,48,"Richmond","5"
691431,2018-12-23,22,"Calgary","5"
542102,2016-03-09,65,"Calgary","5"
849762,2016-02-13,45,"Edmonton","4"
266009,2015-06-26,19,"Calgary","2"
469060,2016-04-02,65,"Vancouver","4"
275513,2016-05-13,26,"Langford","3"
273763,2017-09-30,27,"Calgary","3"
338447,2018-01-07,23,"Nanaimo","4"
110253,2018-06-13,52,"Vancouver","4"
943102,2018-02-07,42,"Abbotsford","4"
905406,2016-05-19,45,"Edmonton","3"
479738,2018-12-13,40,"Whitecourt","3"
615370,2017-02-26,24,"Red Deer","3"
322239,2017-03-11,41,"Calgary","5"
958391,2017-12-29,44,"Edmonton","4"
498987,2017-11-10,21,"Camrose","4"
213524,2018-01-11,28,"Airdrie","3"
888103,2014-07-16,70,"Vancouver","5"
500674,2018-02-11,61,"Wainwright","4"
750880,2016-02-21,56,"Richmond","3"
838511,2014-12-20,42,"Calgary","4"
62379,2016-03-09,43,"Chestermere","4"
